Sno.,Purchase Id,Invoice No,Pur.Date,Supplier,Barcode,Category,Item,HSN Code,Tax Type,GST (%),Size,Colour,QTY - ST,Total Qty,Purchase Rate,Disc1(%),Disc1(Rs),Taxable Value,Total Tax,Total Purchase Rate,MRP,Rate
593,123,0,15/03/2023,Sai Book House,C8BBN,Stationary,Bal Bagicha 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2300,46,46
594,123,0,15/03/2023,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,4950,99,9
595,123,0,15/03/2023,Sai Book House,HINVEN8,Stationary,Vennela 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2750,55,55
596,123,0,15/03/2023,Sai Book House,C8BBN,Stationary,Bal Bagicha 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2300,46,46
597,123,0,15/03/2023,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,4950,99,9
598,123,0,15/03/2023,Sai Book House,HINVEN8,Stationary,Vennela 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2750,55,55
599,123,0,15/03/2023,Sai Book House,C8BBN,Stationary,Bal Bagicha 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2300,46,46
600,123,0,15/03/2023,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,4950,99,99
601,123,0,15/03/2023,Sai Book House,SMCRD,Stationary,Super Smart Card,0,EX-TAX,0,0,White,100,100,0,0,0,0,0,50000,500,500
602,123,0,15/03/2023,Sai Book House,HINVEN8,Stationary,Vennela 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2750,55,55
603,123,0,15/03/2023,Sai Book House,C8BBN,Stationary,Bal Bagicha 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,2300,46,46
604,123,0,15/03/2023,Sai Book House,C8NVN,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,50,50,0,0,0,0,0,4950,99,99
605,128,3320,20/03/2023,Sai Book House,MATLA6,Stationary,Maths Lab activity 6,Prachi,EX-TAX,0,6,White,200,200,0,0,0,0,0,64000,320,320
606,128,3320,20/03/2023,Sai Book House,SCILA6,Stationary,Science Lab activity 6,Parchi,EX-TAX,0,6,White,200,200,0,0,0,0,0,64000,320,320
607,128,3320,20/03/2023,Sai Book House,SCILS6,Stationary,Living Science 6,Ratna sagar,EX-TAX,0,6,White,200,200,0,0,0,0,0,119800,599,599
608,128,3320,20/03/2023,Sai Book House,PC3,Stationary,Primary Comprehension (3),Cambridge,EX-TAX,0,3,White,200,200,260,30,78,36400,0,36400,260,260
609,128,3320,20/03/2023,Sai Book House,C6BBN,Stationary,Baal Bageecha 1,,EX-TAX,0,1,White,158,158,30,0,0,4740,0,4740,46,46
610,128,3320,20/03/2023,Sai Book House,VAS6,Stationary,6th Class VASANTH-1,NCERT,EX-TAX,0,1,White,58,58,0,0,0,0,0,3770,65,65
611,128,3320,20/03/2023,Sai Book House,VENL6,Stationary,6th Class VENNELA-1,SCERT,EX-TAX,0,1,White,58,58,0,0,0,0,0,3190,55,55
612,128,3320,20/03/2023,Sai Book House,SOCL6,Stationary,Integrated Social Science 6,Ratna sagar,EX-TAX,0,6,White,200,200,0,0,0,0,0,119800,599,599
613,128,3320,20/03/2023,Sai Book House,SOCL6,Stationary,Integrated Social Science 6,Ratna sagar,EX-TAX,0,6,White,200,200,0,0,0,0,0,119800,599,599
614,128,3320,20/03/2023,Sai Book House,SOCL6,Stationary,Integrated Social Science 6,Ratna sagar,EX-TAX,0,6,White,200,200,0,0,0,0,0,119800,599,599
615,128,3320,20/03/2023,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,40,40,0,0,0,0,0,3960,99,99
616,128,3320,20/03/2023,Sai Book House,C8NV,Stationary,Nava Vasantham - 3,SCERT,EX-TAX,0,8,White,34,34,0,0,0,0,0,3366,99,99
617,128,3320,20/03/2023,Sai Book House,CGE6N,Stationary,Cambridge Global English 6,Cambridge,EX-TAX,0,7,White,200,200,0,0,0,0,0,188200,941,941
618,128,3320,20/03/2023,Sai Book House,CGE6N,Stationary,Cambridge Global English 6,Cambridge,EX-TAX,0,7,White,182,182,0,0,0,0,0,171262,941,941
619,81,BOS-001798,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC1,Stationary,ICT Premium Class 1,49011010,EX-TAX,0,0,White,135,135,160,0,0,21600,0,21600,350,350
620,81,BOS-001798,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC2,Stationary,ICT Premium Class 2,49011010,EX-TAX,0,0,White,168,168,160,0,0,26880,0,26880,350,350
621,81,BOS-001798,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC3,Stationary,ICT Premium Class 3,49011010,EX-TAX,0,0,White,196,196,160,0,0,31360,0,31360,350,350
622,81,BOS-001798,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC4,Stationary,ICT Premium Class 4,49011010,EX-TAX,0,0,White,168,168,160,0,0,26880,0,26880,350,350
623,81,BOS-001798,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC5,Stationary,ICT Premium Class 5,49011010,EX-TAX,0,0,White,168,168,160,0,0,26880,0,26880,350,350
624,82,BOS-001800,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPTC6,Stationary,ICT Premium Turbo C Class 6,49011010,EX-TAX,0,0,White,175,175,160,0,0,28000,0,28000,350,350
625,82,BOS-001800,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPTC7,Stationary,ICT Premium Turbo C Class 7,49011010,EX-TAX,0,0,White,175,175,160,0,0,28000,0,28000,350,350
626,82,BOS-001800,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPPH8,Stationary,ICT Premium PHP&MYSQLClass 8,49011010,EX-TAX,0,0,White,140,140,160,0,0,22400,0,22400,350,350
627,82,BOS-001800,17/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPPH9,Stationary,ICT Premium PHP&MYSQLClass 9,49011010,EX-TAX,0,0,White,175,175,160,0,0,28000,0,28000,350,350
628,83,BOS-002187,26/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC1,Stationary,ICT Premium Class 1,49011010,EX-TAX,0,0,White,10,10,160,0,0,1600,0,1600,350,350
629,83,BOS-002187,26/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC2,Stationary,ICT Premium Class 2,49011010,EX-TAX,0,0,White,5,5,160,0,0,800,0,800,350,350
630,83,BOS-002187,26/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC3,Stationary,ICT Premium Class 3,49011010,EX-TAX,0,0,White,20,20,160,0,0,3200,0,3200,350,350
631,83,BOS-002187,26/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC4,Stationary,ICT Premium Class 4,49011010,EX-TAX,0,0,White,25,25,160,0,0,4000,0,4000,350,350
632,83,BOS-002187,26/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC5,Stationary,ICT Premium Class 5,49011010,EX-TAX,0,0,White,35,35,160,0,0,5600,0,5600,350,350
633,84,BOS-002188,28/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPTC6,Stationary,ICT Premium Turbo C Class 6,49011010,EX-TAX,0,0,White,35,35,160,0,0,5600,0,5600,350,350
634,84,BOS-002188,28/06/2022,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPPH9,Stationary,ICT Premium PHP&MYSQLClass 9,49011010,EX-TAX,0,0,White,10,10,160,0,0,1600,0,1600,350,350
635,119,BOS-004279,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC1,Stationary,ICT Premium Class 1,49011010,EX-TAX,0,0,White,140,140,160,0,0,22400,0,22400,350,350
636,119,BOS-004279,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC2,Stationary,ICT Premium Class 2,49011010,EX-TAX,0,0,White,168,168,160,0,0,26880,0,26880,350,350
637,119,BOS-004279,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC3,Stationary,ICT Premium Class 3,49011010,EX-TAX,0,0,White,168,168,160,0,0,26880,0,26880,350,350
638,119,BOS-004279,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC4,Stationary,ICT Premium Class 4,49011010,EX-TAX,0,0,White,197,197,160,0,0,31520,0,31520,350,350
639,119,BOS-004279,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPC5,Stationary,ICT Premium Class 5,49011010,EX-TAX,0,0,White,188,188,160,0,0,30080,0,30080,350,350
640,120,BOS-004278,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPTC6,Stationary,ICT Premium Turbo C Class 6,49011010,EX-TAX,0,0,White,182,182,160,0,0,29120,0,29120,350,350
641,120,BOS-004278,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPTC7,Stationary,ICT Premium Turbo C Class 7,49011010,EX-TAX,0,0,White,10,10,160,0,0,1600,0,1600,350,350
642,120,BOS-004278,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPPH8,Stationary,ICT Premium PHP&MYSQLClass 8,49011010,EX-TAX,0,0,White,180,180,160,0,0,28800,0,28800,350,350
643,120,BOS-004278,02 February 2023,EZ VIDYA PRIVATE LIMITED (Chrysalis),ICTPPH9,Stationary,ICT Premium PHP&MYSQLClass 9,49011010,EX-TAX,0,0,White,10,10,160,0,0,1600,0,1600,350,350
644,85,1,06 January 2022,Super smart choice Pvt Ltd,SSC,Stationary,supersmartchoice,,EX-TAX,18,0,White,1,1,1500,0,0,1500,270,1770,1500,1500
645,86,2,17/08/2022,Super smart choice Pvt Ltd,aa03,Stationary,Super Smart Card,,EX-TAX,18,0,White,880,880,1500,0,0,1320000,237600,1557600,1770,1770
646,126,0,15/03/2023,Super smart choice Pvt Ltd,SMCRD,Stationary,Super Smart Card,0,INC-TAX,18,0,White,570,570,500,0,0,241525.42,43474.58,285000,500,500
647,87,135,07 April 2022,Shree Digital,SHB,Stationary,Student Hand Book,,Non GST,0,0,White,1750,1750,100,0,0,175000,0,175000,100,100
648,121,123,03 August 2023,Shree Digital,LBL,Stationary,Lables,0,Non GST,0,0,White,52000,52000,0.8077,0,0,42000.4,0,42000.4,2,2
649,127,0,15/03/2023,Shree Digital,SHB,Stationary,Student Hand Book,,EX-TAX,0,0,White,500,500,100,0,0,50000,0,50000,100,100
650,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK30,Stationary,CROCKS,,INC-TAX,12,30,White,100,100,155,0,0,13840,1660,15500,250,250
651,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK31,Stationary,CROCKS,,INC-TAX,12,31,White,100,100,155,0,0,13840,1660,15500,250,250
652,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK32,Stationary,CROCKS,,INC-TAX,12,32,White,100,100,155,0,0,13840,1660,15500,250,250
653,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK33,Stationary,CROCKS,,INC-TAX,12,33,White,100,100,155,0,0,13840,1660,15500,250,250
654,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK34,Stationary,CROCKS,,INC-TAX,12,34,White,100,100,155,0,0,13840,1660,15500,250,250
655,91,1,06 January 2022,LUCKY BOOT HOUSE,CRCK35,Stationary,CROCKS,,INC-TAX,12,35,White,100,100,155,0,0,13840,1660,15500,250,250
656,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH13,Stationary,Shoes,64041920,INC-TAX,12,13,Black,10,10,239.25,0,0,2136.16,256.34,2392.5,319,319
657,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH1,Stationary,Shoes,64041920,INC-TAX,12,1,Black,100,100,239.25,0,0,21361.6,2563.4,23925,319,319
658,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH2,Stationary,Shoes,64041920,INC-TAX,12,2,Black,150,150,284.25,0,0,38069.2,4568.3,42637.5,379,379
659,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH3,Stationary,Shoes,64041920,INC-TAX,12,3,Black,200,200,284.25,0,0,50758.92,6091.08,56850,379,379
660,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH4,Stationary,Shoes,64041920,INC-TAX,12,4,Black,200,200,284.25,0,0,50758.92,6091.08,56850,379,379
661,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH5,Stationary,Shoes,64041920,INC-TAX,12,5,Black,200,200,284.25,0,0,50758.92,6091.08,56850,379,379
662,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH6,Stationary,Shoes,64041920,INC-TAX,12,6,Black,200,200,299.25,0,0,53437.5,6412.5,59850,399,399
663,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH7,Stationary,Shoes,64041920,INC-TAX,12,7,Black,150,150,299.25,0,0,40078.12,4809.38,44887.5,399,399
664,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH8,Stationary,Shoes,64041920,INC-TAX,12,8,Black,150,150,299.25,0,0,40078.12,4809.38,44887.5,399,399
665,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH9,Stationary,Shoes,64041920,INC-TAX,12,9,Black,110,110,299.25,0,0,29390.62,3526.88,32917.5,399,399
666,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH10,Stationary,Shoes,64041920,INC-TAX,12,10,Black,75,75,299.25,0,0,20039.07,2404.68,22443.75,399,399
667,92,SSFY22-23-143,07 January 2022,SS MARKETING,SH11,Stationary,Shoes,64041920,INC-TAX,12,11,Black,6,6,299.25,0,0,1603.12,192.38,1795.5,399,399
668,111,SSFY22-23-297,11 November 2022,SS MARKETING,SH13,Stationary,Shoes,64041920,EX-TAX,12,13,Black,36,36,239.25,0,0,8613,1033.56,9646.56,319,319
669,129,11,20/03/2023,NEW LITTLE STARS,LSH01,Apparel,SHOE 01,640219,EX-TAX,12,1,Black,170,170,320.71,0,0,54520.7,6542.48,61063.18,449,449
670,129,11,20/03/2023,NEW LITTLE STARS,LSH13,Apparel,SHOE 13,640219,EX-TAX,12,13,BALCK,44,44,320.71,0,0,14111.25,1693.34,15804.59,449,449
671,129,11,20/03/2023,NEW LITTLE STARS,LSH02,Apparel,SHOE 02,640219,EX-TAX,12,2,Black,202,202,392.13,0,0,79210.25,9505.24,88715.49,549,549
672,129,11,20/03/2023,NEW LITTLE STARS,LSH03,Apparel,SHOE 03,640219,EX-TAX,12,3,Black,197,197,392.13,0,0,77249.6,9269.96,86519.56,549,549
673,129,11,20/03/2023,NEW LITTLE STARS,LSH04,Apparel,SHOE 04,640219,EX-TAX,12,4,Black,206,206,392.13,0,0,80778.77,9693.46,90472.23,549,549
674,129,11,20/03/2023,NEW LITTLE STARS,LSH05,Apparel,SHOE 05,640219,EX-TAX,12,5,Black,197,197,392.13,0,0,77249.6,9269.96,86519.56,549,549
675,129,11,20/03/2023,NEW LITTLE STARS,LSH06,Apparel,SHOE 06,640219,EX-TAX,12,6,Black,223,223,427.84,0,0,95408.32,11449,106857.32,599,599
676,129,11,20/03/2023,NEW LITTLE STARS,LSH07,Apparel,SHOE 07,640219,EX-TAX,12,7,Black,225,225,427.84,0,0,96264,11551.68,107815.68,599,599
677,129,11,20/03/2023,NEW LITTLE STARS,LSH08,Apparel,SHOE 08,640219,EX-TAX,12,8,Black,200,200,427.84,0,0,85568,10268.16,95836.16,599,599
678,129,11,20/03/2023,NEW LITTLE STARS,LSH09,Apparel,SHOE 09,640219,EX-TAX,12,9,Black,150,150,427.84,0,0,64176,7701.12,71877.12,599,599
679,129,11,20/03/2023,NEW LITTLE STARS,LSH10,Apparel,SHOE 10,640219,EX-TAX,12,10,Black,100,100,427.84,0,0,42784,5134.08,47918.08,599,599
680,129,11,20/03/2023,NEW LITTLE STARS,LSH11,Apparel,SHOE 11,640219,EX-TAX,12,11,Black,50,50,463.67,0,0,23183.5,2782.02,25965.52,649,649
681,129,11,20/03/2023,NEW LITTLE STARS,LSH12C,Apparel,SHOE 12C,640219,EX-TAX,12,122,Black,15,15,320.71,0,0,4810.65,577.28,5387.93,449,449
682,129,11,20/03/2023,NEW LITTLE STARS,LSH13C,Apparel,SHOE 13C,640219,EX-TAX,12,133,Black,25,25,320.71,0,0,8017.76,962.12,8979.88,449,449
683,130,5,16/02/2023,NEW LITTLE STARS,LSOC2,Apparel,SOCKS 02,6115,EX-TAX,5,2,GREY,309,309,55.238,0,0,17068.55,853.42,17921.97,90,90
684,130,5,16/02/2023,NEW LITTLE STARS,LSOC3,Apparel,SOCKS 03,6115,EX-TAX,5,3,GREY,500,500,55.238,0,0,27619.01,1380.94,28999.95,90,90
685,130,5,16/02/2023,NEW LITTLE STARS,LSOC4,Apparel,SOCKS 04,6115,EX-TAX,5,4,GREY,617,617,55.238,0,0,34081.84,1704.1,35785.94,90,90
686,130,5,16/02/2023,NEW LITTLE STARS,LSOC5,Apparel,SOCKS 05,6115,EX-TAX,5,5,GREY,665,665,64.762,0,0,43066.73,2153.34,45220.07,100,100
687,130,5,16/02/2023,NEW LITTLE STARS,LSOC6,Apparel,SOCKS 06,6115,EX-TAX,5,6,GREY,650,650,64.762,0,0,42095.31,2104.76,44200.07,100,100
688,130,5,16/02/2023,NEW LITTLE STARS,LSOC7,Apparel,SOCKS 07,6115,EX-TAX,5,7,GREY,679,679,64.762,0,0,43973.41,2198.66,46172.07,100,100
689,130,5,16/02/2023,NEW LITTLE STARS,LSOC8,Apparel,SOCKS 08,6115,EX-TAX,5,8,GREY,650,650,65.207,0,0,42384.56,2119.22,44503.78,100,100
22,63,004/2021-22,07 May 2021,Dristi Associates,UJ20,Apparel,Jeans,,INC-TAX,5,20,Blue,14,14,420,0,0,5600,280,5880,700,700
23,63,004/2021-22,07 May 2021,Dristi Associates,UJ24,Apparel,Jeans,0,INC-TAX,5,24,Blue,73,73,440,0,0,30591.38,1528.62,32120,750,750
24,63,004/2021-22,07 May 2021,Dristi Associates,UJ28,Apparel,Jeans,,INC-TAX,5,28,Blue,41,41,470,0,0,18352.42,917.58,19270,790,790
25,63,004/2021-22,07 May 2021,Dristi Associates,UJ32,Apparel,Jeans,,INC-TAX,5,32,Blue,107,107,500,0,0,50953.4,2546.6,53500,850,850
26,63,004/2021-22,07 May 2021,Dristi Associates,UJ36,Apparel,Jeans,,INC-TAX,5,36,Blue,56,56,530,0,0,28266.56,1413.44,29680,890,890
27,63,004/2021-22,07 May 2021,Dristi Associates,UJ38,Apparel,Jeans,,INC-TAX,5,38,Blue,1,1,540,0,0,514.28,25.72,540,890,890
28,63,004/2021-22,07 May 2021,Dristi Associates,UJ42,Apparel,Jeans,,INC-TAX,5,42,Blue,1,1,570,0,0,542.86,27.14,570,930,930
29,63,004/2021-22,07 May 2021,Dristi Associates,UJ30,Apparel,Jeans,,INC-TAX,5,30,Blue,196,196,490,0,0,91469.28,4570.72,96040,830,830
30,63,004/2021-22,07 May 2021,Dristi Associates,UJ18,Apparel,Jeans,,INC-TAX,5,18,Blue,1,1,420,0,0,400,20,420,680,680
31,78,026/2021-2022,23/12/2021,Dristi Associates,Kur24G,Apparel,Green Kurta,0,INC-TAX,5,24,Green,10,10,265,0,0,2523.8,126.2,2650,360,360
32,78,026/2021-2022,23/12/2021,Dristi Associates,Kur26G,Apparel,Green Kurta,0,INC-TAX,5,26,Green,11,11,275,0,0,2880.96,144.04,3025,370,370
33,78,026/2021-2022,23/12/2021,Dristi Associates,Kur28G,Apparel,Green Kurta,,INC-TAX,5,28,Green,17,17,275,0,0,4452.38,222.62,4675,370,370
34,78,026/2021-2022,23/12/2021,Dristi Associates,Kur30G,Apparel,Green Kurta,0,INC-TAX,5,30,Green,18,18,290,0,0,4971.42,248.58,5220,400,400
35,78,026/2021-2022,23/12/2021,Dristi Associates,Kur32G,Apparel,Green Kurta,0,INC-TAX,5,32,Green,31,31,300,0,0,8857.14,442.86,9300,410,410
36,78,026/2021-2022,23/12/2021,Dristi Associates,Kur34G,Apparel,Green Kurta,0,INC-TAX,5,34,Green,31,31,300,0,0,8857.14,442.86,9300,410,410
37,78,026/2021-2022,23/12/2021,Dristi Associates,Kur38G,Apparel,Green Kurta,,INC-TAX,5,38,Green,10,10,320,0,0,3047.62,152.38,3200,440,440
38,78,026/2021-2022,23/12/2021,Dristi Associates,Kur40G,Apparel,Green Kurta,0,INC-TAX,5,40,Green,11,11,370,0,0,3876.2,193.8,4070,510,510
39,78,026/2021-2022,23/12/2021,Dristi Associates,Kur42G,Apparel,Green Kurta,,INC-TAX,5,42,Green,5,5,370,0,0,1761.9,88.1,1850,510,510
40,78,026/2021-2022,23/12/2021,Dristi Associates,Kur36G,Apparel,Green Kurta,0,INC-TAX,5,36,Green,33,33,310,0,0,9742.86,487.14,10230,420,420
41,78,026/2021-2022,23/12/2021,Dristi Associates,Kur42B,Apparel,Blue Kurta,0,INC-TAX,5,42,Blue,5,5,370,0,0,1761.9,88.1,1850,510,510
42,78,026/2021-2022,23/12/2021,Dristi Associates,Kur40B,Apparel,Blue Kurta,0,INC-TAX,5,40,Blue,10,10,370,0,0,3523.8,176.2,3700,510,510
43,78,026/2021-2022,23/12/2021,Dristi Associates,Kur38B,Apparel,Blue Kurta,0,INC-TAX,5,38,Blue,10,10,320,0,0,3047.62,152.38,3200,440,440
44,78,026/2021-2022,23/12/2021,Dristi Associates,Kur36B,Apparel,Blue Kurta,0,INC-TAX,5,36,Blue,30,30,310,0,0,8857.14,442.86,9300,420,420
45,78,026/2021-2022,23/12/2021,Dristi Associates,Kur34B,Apparel,Blue Kurta,0,INC-TAX,5,34,Blue,33,33,300,0,0,9428.58,471.42,9900,410,410
46,78,026/2021-2022,23/12/2021,Dristi Associates,Kur32B,Apparel,Blue Kurta,0,INC-TAX,5,32,Blue,32,32,300,0,0,9142.86,457.14,9600,410,410
47,78,026/2021-2022,23/12/2021,Dristi Associates,Kur30B,Apparel,Blue Kurta,0,INC-TAX,5,30,Blue,17,17,290,0,0,4695.24,234.76,4930,400,400
48,78,026/2021-2022,23/12/2021,Dristi Associates,Kur28B,Apparel,Blue Kurta,,INC-TAX,5,28,Blue,17,17,275,0,0,4452.38,222.62,4675,370,370
49,78,026/2021-2022,23/12/2021,Dristi Associates,Kur26B,Apparel,Blue Kurta,,INC-TAX,5,26,Blue,10,10,275,0,0,2619.04,130.96,2750,370,370
50,78,026/2021-2022,23/12/2021,Dristi Associates,Kur24B,Apparel,Blue Kurta,0,INC-TAX,5,24,Blue,10,10,265,0,0,2523.8,126.2,2650,360,360
51,79,029/2021-2022,02 February 2022,Dristi Associates,US24,Apparel,Uniform Shorts,,INC-TAX,5,24,Blue,11,11,300,0,0,3142.86,157.14,3300,480,480
52,79,029/2021-2022,02 February 2022,Dristi Associates,US26,Apparel,Uniform Shorts,,INC-TAX,5,26,Blue,11,11,300,0,0,3142.86,157.14,3300,480,480
53,79,029/2021-2022,02 February 2022,Dristi Associates,US28,Apparel,Uniform Shorts,,INC-TAX,5,28,Blue,21,21,310,0,0,6200,310,6510,490,490
54,79,029/2021-2022,02 February 2022,Dristi Associates,US30,Apparel,Uniform Shorts,,INC-TAX,5,30,Blue,20,20,310,0,0,5904.76,295.24,6200,490,490
55,79,029/2021-2022,02 February 2022,Dristi Associates,US32,Apparel,Uniform Shorts,,INC-TAX,5,32,Blue,21,21,320,0,0,6400,320,6720,510,510
56,79,029/2021-2022,02 February 2022,Dristi Associates,US34,Apparel,Uniform Shorts,,INC-TAX,5,34,Blue,10,10,320,0,0,3047.62,152.38,3200,510,510
57,79,029/2021-2022,02 February 2022,Dristi Associates,US36,Apparel,Uniform Shorts,,INC-TAX,5,36,Blue,11,11,330,0,0,3457.14,172.86,3630,530,530
58,80,032/2021-22,28/03/2022,Dristi Associates,UJ22,Apparel,Jeans,,EX-TAX,5,22,Blue,5,5,550,0,0,2750,137.5,2887.5,720,720
59,80,032/2021-22,28/03/2022,Dristi Associates,UJ24,Apparel,Jeans,0,EX-TAX,5,24,Blue,20,20,565,0,0,11300,565,11865,750,750
60,80,032/2021-22,28/03/2022,Dristi Associates,UJ26,Apparel,Jeans,,EX-TAX,5,26,Blue,21,21,590,0,0,12390,619.5,13009.5,770,770
61,80,032/2021-22,28/03/2022,Dristi Associates,UJ28,Apparel,Jeans,,EX-TAX,5,28,Blue,30,30,600,0,0,18000,900,18900,790,790
62,80,032/2021-22,28/03/2022,Dristi Associates,UJ30,Apparel,Jeans,,EX-TAX,5,30,Blue,29,29,630,0,0,18270,913.5,19183.5,830,830
63,80,032/2021-22,28/03/2022,Dristi Associates,UJ32,Apparel,Jeans,,EX-TAX,5,32,Blue,31,31,640,0,0,19840,992,20832,850,850
64,80,032/2021-22,28/03/2022,Dristi Associates,UJ34,Apparel,Jeans,,EX-TAX,5,34,Blue,30,30,650,0,0,19500,975,20475,850,850
65,80,032/2021-22,28/03/2022,Dristi Associates,UJ36,Apparel,Jeans,,EX-TAX,5,36,Blue,15,15,680,0,0,10200,510,10710,890,890
66,80,032/2021-22,28/03/2022,Dristi Associates,UJ38,Apparel,Jeans,,EX-TAX,5,38,Blue,10,10,680,0,0,6800,340,7140,890,890
67,80,032/2021-22,28/03/2022,Dristi Associates,UJ40,Apparel,Jeans,,EX-TAX,5,40,Blue,5,5,680,0,0,3400,170,3570,920,920
68,80,032/2021-22,28/03/2022,Dristi Associates,UJ42,Apparel,Jeans,,EX-TAX,5,42,Blue,4,4,680,0,0,2720,136,2856,930,930
69,38,1911,24/06/2021,Sai Book House,C1VST,Stationary,Vyasa Sundara Telugu - 1,,EX-TAX,0,0,White,82,82,85,0,0,6970,0,6970,119,119
70,39,1911,24/06/2021,Sai Book House,C6MN,Stationary,Mathematics TextBook For Class VI,,EX-TAX,0,0,White,84,84,65,0,0,5460,0,5460,65,65
71,40,1911,24/06/2021,Sai Book House,C2VH,Stationary,Vyasa Hindi - 1,,EX-TAX,0,0,White,90,90,93,0,0,8370,0,8370,155,155
72,40,1911,24/06/2021,Sai Book House,C5VT,Stationary,Vyasa Telugu - 3,,EX-TAX,0,0,White,90,90,99,0,0,8910,0,8910,165,165
73,40,1911,24/06/2021,Sai Book House,C1LCW,Stationary,Lucida Cursive writing - 1,,EX-TAX,0,0,White,82,82,54,0,0,4428,0,4428,90,90
74,40,1911,24/06/2021,Sai Book House,C2LCW,Stationary,Lucida Cursive writing - 2,,EX-TAX,0,0,White,90,90,54,0,0,4860,0,4860,90,90
75,40,1911,24/06/2021,Sai Book House,C3LCW,Stationary,Lucida Cursive writing - 2,,EX-TAX,0,0,White,96,96,54,0,0,5184,0,5184,90,90
76,40,1911,24/06/2021,Sai Book House,C4LCW,Stationary,Lucida Cursive writing - 2,,EX-TAX,0,0,White,91,91,54,0,0,4914,0,4914,90,90
77,40,1911,24/06/2021,Sai Book House,C5LCW,Stationary,Lucida Cursive Writing - 2,,EX-TAX,0,0,White,91,91,54,0,0,4914,0,4914,90,90
78,41,1911,24/06/2021,Sai Book House,C1AM,Stationary,Alpha mathematics - 1,,EX-TAX,0,0,White,82,82,281.25,0,0,23062.5,0,23062.5,375,375
79,41,1911,24/06/2021,Sai Book House,C2AM,Stationary,Alpha Mathametics - 2,,EX-TAX,0,0,White,90,90,281.25,0,0,25312.5,0,25312.5,375,375
